unnamed:_0,*year_2022,unnamed:_2,unnamed:_3,unnamed:_4,unnamed:_5,unnamed:_6,unnamed:_7,unnamed:_8,unnamed:_9,year,flood,precipitation,temperature,humidity,month,day,risk_level,is_monsoon_season,temp_humidity_interaction,humidity_precip_interaction,temp_precip_interaction,monsoon_precip_interaction,saturation_risk,*year_2023
,,,,,,,,,,2022,0,3.113749796365259,30.389392244049617,73.75864062924471,6.0,14.0,0.0,1.0,22.414802614700122,104.31942491248172,42.98078022172941,3.113749796365259,0,
,,,,,,,,,,2022,0,10.556733325246324,28.151498603161492,94.37029725065483,11.0,7.0,0.0,1.0,26.56665291231744,230.94943116543195,68.89426841144643,10.556733325246324,0,
,,,,,,,,,,2022,0,8.63297603222254,30.28424997092463,74.79339623084249,5.0,14.0,0.0,0.0,22.65061907629246,169.42141892650272,68.59964729189775,0.0,0,
,,,,,,,,,,2022,0,8.841235936852268,28.513594412270976,91.85407144031764,11.0,21.0,0.0,1.0,26.1908973816498,210.03180268275747,65.19865196465987,8.841235936852268,0,
,,,,,,,,,,2022,0,5.790855619339052,25.0,74.34391909622087,11.0,10.0,0.0,1.0,18.585979774055218,142.41149744519507,47.88942363291226,5.790855619339052,0,
,,,,,,,,,,2022,0,4.2269229827021455,30.579474961756333,68.2202926910166,4.0,27.0,0.0,0.0,20.861407322286304,112.82427309483896,50.57303183684969,0.0,0,
,,,,,,,,,,2022,0,7.853971310344675,30.566181510420254,82.6043934371985,2.0,24.0,0.0,0.0,25.249008833595767,180.14912086264553,66.66074887913382,0.0,0,
,,,,,,,,,,2022,0,12.866125879908001,29.704313956067317,76.20935251383065,4.0,8.0,0.0,0.0,22.637465334594335,200.38859652107286,78.1059750271122,0.0,0,
,,,,,,,,,,2022,0,10.191338365779716,25.0,64.55533839730984,7.0,16.0,0.0,1.0,16.13883459932746,155.91018765286643,60.37850297263857,10.191338365779716,0,
,,,,,,,,,,2022,0,8.17168638739396,32.13662297080912,63.095443599100776,5.0,25.0,0.0,0.0,20.276744821202534,139.82714841799535,71.21865056285185,0.0,0,
,,,,,,,,,,2022,0,1.039380063086302,30.980799355074268,70.10622914410145,9.0,16.0,0.0,1.0,21.719470186542672,49.960914732889314,22.078338741541742,1.039380063086302,0,
,,,,,,,,,,2022,0,2.2335469194091324,29.596925258937404,52.88802589053115,12.0,22.0,0.0,0.0,15.65322949374797,62.06831103061638,34.73434925183182,0.0,0,
,,,,,,,,,,2022,0,4.028416638030851,26.644476732548625,83.02150972958582,7.0,16.0,0.0,1.0,22.120646842910087,134.0884679968579,43.03363161284679,4.028416638030851,0,
,,,,,,,,,,2022,0,0.3706154181493466,32.196519610517804,72.92476858856132,1.0,3.0,0.0,0.0,23.479237419540873,22.99025155570565,10.150269920501607,0.0,0,
,,,,,,,,,,2022,0,4.154036037010478,30.318325786606504,76.14236251900371,12.0,2.0,0.0,0.0,23.085089530130507,124.85673114946454,49.715387419131225,0.0,0,
,,,,,,,,,,2022,0,7.780128393208089,32.56655131871597,69.49377311455238,3.0,23.0,0.0,0.0,22.631725284662743,150.97459879562106,70.75054064765638,0.0,0,
,,,,,,,,,,2022,0,3.157692960891154,27.15837076181387,76.2000236800163,3.0,18.0,0.0,0.0,20.694684951608792,108.58201193529293,38.69960133589493,0.0,0,
,,,,,,,,,,2022,0,0.5339172490844951,27.023677522030027,82.57768959266787,11.0,13.0,0.0,1.0,22.315528540665515,35.32877997995283,11.561398267913825,0.5339172490844951,0,
,,,,,,,,,,2022,0,2.5825508620819924,25.188154916415897,77.926127423997,10.0,5.0,0.0,1.0,19.62815369592002,99.43958913007583,32.14197674940261,2.5825508620819924,0,
,,,,,,,,,,2022,0,13.43905789675541,25.725450480559193,76.71021361746,8.0,8.0,0.0,1.0,19.73404801769085,204.81142907956286,68.68532921722446,13.43905789675541,0,
,,,,,,,,,,2022,0,5.9444152373419055,27.52178997431175,54.04819291556795,12.0,3.0,0.0,0.0,14.875030139133456,104.74203464452223,53.335516387603434,0.0,0,
,,,,,,,,,,2022,0,3.901511270211271,29.948924448454672,55.080267528807326,3.0,15.0,0.0,0.0,16.495947708209215,87.55248563819573,47.60512058663042,0.0,0,
,,,,,,,,,,2022,0,2.142388613071148,30.15430822816135,74.7097756960378,4.0,22.0,0.0,0.0,22.52821603995121,85.54143920802248,34.52617679718233,0.0,0,
,,,,,,,,,,2022,0,0.8617338770085292,28.060661995475936,84.95173815333516,10.0,20.0,0.0,1.0,23.83802010248915,52.798205727106236,17.439932802808283,0.8617338770085292,0,
,,,,,,,,,,2022,0,9.817319096718759,27.7236234806548,55.66331866635769,7.0,2.0,0.0,1.0,15.431888883898047,132.54262606477522,66.01406362746958,9.817319096718759,0,
,,,,,,,,,,2022,0,0.23136726643881508,25.0,70.08025651531659,7.0,25.0,0.0,1.0,17.520064128829148,14.585463951615516,5.203128768666732,0.23136726643881508,0,
,,,,,,,,,,2022,0,0.5284436419224896,26.720866579937933,82.22164591051167,9.0,23.0,0.0,1.0,21.97033630357682,34.8825324697629,11.336327384024353,0.5284436419224896,0,
,,,,,,,,,,2022,0,4.354984806429586,30.128059186366,78.71773318432469,11.0,2.0,0.0,1.0,23.716125243939008,132.0905498810558,50.55572288212888,4.354984806429586,0,
,,,,,,,,,,2022,0,0.3150277476382419,28.64590808030239,80.41358714895611,11.0,14.0,0.0,1.0,23.035202258763825,22.021885354587486,7.844904399724441,0.3150277476382419,0,
,,,,,,,,,,2022,0,13.00059163430927,25.0,80.94996661101649,10.0,8.0,0.0,1.0,20.237491652754123,213.63502355731677,65.97748970789667,13.00059163430927,0,
,,,,,,,,,,2022,0,0.922003422310386,25.0,86.06794744976645,9.0,14.0,0.0,1.0,21.516986862441613,56.23405053402651,16.334202278626286,0.922003422310386,0,
,,,,,,,,,,2022,0,4.563729327323343,30.187325622163467,56.06593308799804,6.0,26.0,0.0,1.0,16.924805784378258,96.22420193175448,51.80955986030847,4.563729327323343,0,
,,,,,,,,,,2022,0,1.7457184553832128,30.378426494496008,80.17711042039683,1.0,4.0,0.0,0.0,24.356544554471153,80.98231094780904,30.683510138781326,0.0,0,
,,,,,,,,,,2022,0,0.4188886804605211,27.16938855541266,63.886188893516454,2.0,19.0,0.0,0.0,17.357486893724374,22.35211299111235,9.5058611792016,0.0,0,
,,,,,,,,,,2022,0,3.4578574203792707,29.010949210930356,90.19789024148001,7.0,14.0,0.0,1.0,26.167264127286476,134.8159229039152,43.36174473393105,3.4578574203792707,0,
,,,,,,,,,,2022,0,12.59476611805689,31.478025984726745,72.17013490126672,4.0,24.0,0.0,0.0,22.717733817433086,188.3413094359597,82.14772828862401,0.0,0,
,,,,,,,,,,2022,0,2.2529072099277347,31.217616863198394,73.72650584887107,2.0,19.0,0.0,0.0,23.01565812252413,86.96403528810934,36.822712581372556,0.0,0,
,,,,,,,,,,2022,0,9.268661710098788,28.61725630019719,68.31725307028596,2.0,7.0,0.0,0.0,19.550523408378066,159.11748901009807,66.65235735050796,0.0,0,
,,,,,,,,,,2022,0,14.603763661709227,27.799270880812117,76.60628925081471,10.0,19.0,0.0,1.0,21.295989860572437,210.47671014005113,76.37883438171141,14.603763661709227,0,
,,,,,,,,,,2022,0,11.994752983760334,27.622037651920767,69.02622423060039,7.0,25.0,0.0,1.0,19.066449646675697,177.02090373208543,70.83797676270746,11.994752983760334,0,
,,,,,,,,,,2022,0,5.323922981242423,27.140988244066556,83.20883527340071,4.0,26.0,0.0,0.0,22.58370019957839,153.46536165286267,50.05720321413097,0.0,0,
,,,,,,,,,,2022,0,3.5623638366070707,27.47067945063353,70.38756304018143,8.0,19.0,0.0,1.0,19.335941815880844,106.83712023404237,41.69612011858915,3.5623638366070707,0,
,,,,,,,,,,2022,0,1.36167847957327,26.570770604864038,73.90082346081188,10.0,7.0,0.0,1.0,19.63601827687787,63.50834179449561,22.834191857302795,1.36167847957327,0,
,,,,,,,,,,2022,0,5.903681266205143,28.515393775623345,80.19833946558428,10.0,3.0,0.0,1.0,22.868872300122504,154.9475856077718,55.0933030238587,5.903681266205143,0,
,,,,,,,,,,2022,0,4.1336501917958195,28.29564830895488,72.62996760899523,6.0,20.0,0.0,1.0,20.55112020154914,118.80933169480818,46.28650095999631,4.1336501917958195,0,
,,,,,,,,,,2022,0,18.0,31.333978945263492,65.61151168495421,5.0,23.0,0.0,0.0,20.558697257032648,193.18909248721354,92.26098897881437,0.0,0,
,,,,,,,,,,2022,0,6.9945097159704845,30.723816674197867,69.02244851309246,9.0,15.0,0.0,1.0,21.206330545205137,143.48076137893247,63.86728816269784,6.9945097159704845,0,
,,,,,,,,,,2022,0,0.4333397141943773,25.73403710583233,83.15606661764626,7.0,25.0,0.0,1.0,21.399413039135737,29.93678152397023,9.2644382773579,0.4333397141943773,0,
,,,,,,,,,,2022,0,17.545683963506143,27.926229295507742,95.0,7.0,8.0,0.0,1.0,26.529917830732355,277.4225236973017,81.55121061588713,17.545683963506143,0,
,,,,,,,,,,2022,0,9.174559118021406,31.570230424710367,66.08876782517147,1.0,27.0,0.0,0.0,20.86437628725848,153.318698056222,73.23947450277589,0.0,0,
,,,,,,,,,,2022,0,2.7088955441878695,29.994233834903177,84.54198380858185,8.0,2.0,0.0,1.0,25.357720312212024,110.8120640451054,39.314466150009686,2.7088955441878695,0,
,,,,,,,,,,2022,0,0.8260804428325056,26.761342068579577,79.87717813794664,8.0,9.0,0.0,1.0,21.376204876224566,48.09978696011396,16.114926469265264,0.8260804428325056,0,
,,,,,,,,,,2022,0,16.967316053846627,26.23903878024527,77.09336299969881,8.0,13.0,0.0,1.0,20.22855741448623,222.68836770691001,75.79288915174135,16.967316053846627,0,
,,,,,,,,,,2022,0,6.157240458505217,32.63792348392252,76.02056128934018,1.0,11.0,0.0,0.0,24.811532625663272,149.6179288625328,64.23549670269335,0.0,0,
,,,,,,,,,,2022,0,17.48707276012786,29.030205365449753,68.1871459544235,9.0,2.0,0.0,1.0,19.794868503408104,198.9067950021584,84.68319104242369,17.48707276012786,0,
,,,,,,,,,,2022,0,8.381847285657141,28.19291040918095,58.76501868376394,12.0,4.0,0.0,0.0,16.567569069452013,131.5617535698734,63.117630433000514,0.0,0,
,,,,,,,,,,2022,0,7.081869670980389,27.352751031910685,78.33871013768398,10.0,3.0,0.0,1.0,21.427792345570875,163.69838934927546,57.15694425305084,7.081869670980389,0,
,,,,,,,,,,2022,0,11.483909353562991,30.358458027971963,81.38605913095708,8.0,17.0,0.0,1.0,24.707552601892047,205.45426896327132,76.63812288727274,11.483909353562991,0,
,,,,,,,,,,2022,0,2.108735792360116,25.0,89.51320321005676,9.0,3.0,0.0,1.0,22.37830080251419,101.52732035343288,28.355403647879495,2.108735792360116,0,
,,,,,,,,,,2022,0,14.079405325848242,26.740743114373238,74.60082272290302,1.0,6.0,0.0,0.0,19.948814365540475,202.41664488606355,72.55645856717577,0.0,0,
,,,,,,,,,,2022,0,3.5981954349019505,28.688813925441714,79.59074002626147,11.0,2.0,0.0,1.0,22.833639308016213,121.42872120145805,43.7694885938178,3.5981954349019505,0,
,,,,,,,,,,2022,0,0.3534376486147479,29.58545501472845,79.3056446499954,10.0,3.0,0.0,1.0,23.462935822064786,24.001675885703474,8.953971754829105,0.3534376486147479,0,
,,,,,,,,,,2022,0,8.897552363263891,28.924669734181624,74.2986071141013,11.0,6.0,0.0,1.0,21.490626724850973,170.31376765210612,66.30365859962868,8.897552363263891,0,
,,,,,,,,,,2022,0,1.730652611111389,31.403199709728945,78.56756374461554,6.0,23.0,0.0,1.0,24.672728949790212,78.92431016367885,31.545790093210748,1.730652611111389,0,
,,,,,,,,,,2022,0,1.5618636207285461,28.889292419682132,87.57377528964793,12.0,17.0,0.0,0.0,25.29944402638172,82.38371291297486,27.17716765196274,0.0,0,
,,,,,,,,,,2022,0,0.4179990144941822,27.636670521110762,78.37082204906474,8.0,18.0,0.0,1.0,21.65908587438605,27.370753571988203,9.652016893608437,0.4179990144941822,0,
,,,,,,,,,,2022,0,0.06594169700428965,28.555427349208742,72.1195431189496,2.0,12.0,0.0,0.0,20.594043739912923,4.60545529236645,1.8235104983165693,0.0,0,
,,,,,,,,,,2022,0,6.765509234087381,27.067551623230585,72.01613518963367,1.0,9.0,0.0,0.0,19.493004569509623,147.61089870005532,55.4801449729884,0.0,0,
,,,,,,,,,,2022,0,1.7705504271436436,29.149585698342467,70.76973466774048,5.0,20.0,0.0,0.0,20.62908445546259,72.11761578573729,29.704769017097163,0.0,0,
,,,,,,,,,,2022,0,2.359417640733616,27.52456361561931,75.37093137820106,5.0,21.0,0.0,0.0,20.74551995487773,91.33205547065418,33.353375432406565,0.0,0,
,,,,,,,,,,2022,0,11.710166882660658,28.62047926490077,61.56619530101595,2.0,5.0,0.0,0.0,17.62054016031558,156.52603131126278,72.76476988155348,0.0,0,
,,,,,,,,,,2022,0,5.508722702135712,27.471769399484028,53.58653053225793,2.0,17.0,0.0,0.0,14.721168097006,100.37524696395313,51.45855890688861,0.0,0,
,,,,,,,,,,2022,0,0.19183797813702436,29.78512392302665,66.35144454205016,2.0,23.0,0.0,0.0,19.762859981567942,11.644455246039104,5.2271890222315855,0.0,0,
,,,,,,,,,,2022,0,4.921148438048137,29.58895644311487,75.56514768224254,1.0,8.0,0.0,0.0,22.35893863387417,134.39491407099803,52.62485921876139,0.0,0,
,,,,,,,,,,2022,0,2.7247710454727914,26.049983667695194,71.52520307907281,10.0,14.0,0.0,1.0,18.632303720384286,94.05602725796894,34.25586881885085,2.7247710454727914,0,
,,,,,,,,,,2022,0,4.022668611334005,29.936774441993933,95.0,9.0,15.0,0.0,1.0,28.439935719894237,153.3263318922876,48.31679804081805,4.022668611334005,0,
,,,,,,,,,,2022,0,4.754182929957119,33.88670841672748,66.81063089526745,3.0,26.0,0.0,0.0,22.639923682855326,116.91373065968865,59.299267911228746,0.0,0,
,,,,,,,,,,2022,0,2.3912144233465766,26.19748750959763,59.923296092199195,12.0,6.0,0.0,0.0,15.69839800909309,73.17761575398613,31.992059845098375,0.0,0,
,,,,,,,,,,2022,0,18.0,29.13368120626575,78.01364934437518,7.0,6.0,0.0,1.0,22.728247897364295,229.7064300366007,85.78234655033762,18.0,0,
,,,,,,,,,,2022,0,12.889464830168922,25.65635440379274,56.9038516104729,9.0,27.0,0.0,1.0,14.59945383859125,149.72146675966357,67.50521984586764,12.889464830168922,0,
,,,,,,,,,,2022,0,1.3843177725507938,27.33862372997593,74.6141510011955,7.0,11.0,0.0,1.0,20.398481991532904,64.83320833887512,23.754886495394768,1.3843177725507938,0,
,,,,,,,,,,2022,0,0.14799200213375127,28.904785246319555,61.71620450725904,2.0,19.0,0.0,0.0,17.838936375002614,8.517720682523727,3.989274601089969,0.0,0,
,,,,,,,,,,2022,0,2.382802696784982,31.189789612672108,70.36003895195707,2.0,5.0,0.0,0.0,21.945148120509554,85.7481007438759,38.01113901761579,0.0,0,
,,,,,,,,,,2022,0,9.112109478186985,31.676871525257475,78.8751864831148,1.0,10.0,0.0,0.0,24.985191487563526,182.49617421293357,73.2918440152487,0.0,0,
,,,,,,,,,,2022,0,0.4370507529885406,28.145023807646787,71.36054754629878,12.0,12.0,0.0,0.0,20.084443096172894,25.874829677599834,10.205186511809838,0.0,0,
,,,,,,,,,,2022,0,0.1660333088057694,26.815312884487895,89.57485254458349,4.0,24.0,0.0,0.0,24.01977697564873,13.759382979079776,4.119037310141039,0.0,0,
,,,,,,,,,,2022,0,1.7060700366130541,26.800417995967365,88.14347862897804,9.0,5.0,0.0,1.0,23.62282070875228,87.7466048055717,26.679746739007797,1.7060700366130541,0,
,,,,,,,,,,2022,0,3.099905432986203,31.50517320532661,75.19507626702871,5.0,14.0,0.0,0.0,23.69033901980484,106.09753869606772,44.45266231805283,0.0,0,
,,,,,,,,,,2022,0,6.023991061990914,26.60206763086107,95.0,11.0,1.0,0.0,1.0,25.271964249318017,185.18650046445867,51.856250628189635,6.023991061990914,0,
,,,,,,,,,,2022,0,5.010311731895096,28.626869108232707,74.69123025495784,7.0,24.0,0.0,1.0,21.381760720415485,133.9569748877453,51.3416203369037,5.010311731895096,0,
,,,,,,,,,,2022,0,10.96801433370172,27.889841332656125,69.62394366710402,10.0,7.0,0.0,1.0,19.418007418293193,172.82317214668308,69.22921334108038,10.96801433370172,0,
,,,,,,,,,,2022,0,15.069831970797196,25.0,73.12921973827025,8.0,1.0,0.0,1.0,18.282304934567563,203.07572776504662,69.42359309037325,15.069831970797196,0,
,,,,,,,,,,2022,0,18.0,26.97414517851721,86.30890599649521,10.0,7.0,0.0,1.0,23.281089605484567,254.13130706529262,79.42372449332058,18.0,0,
,,,,,,,,,,2022,0,10.639630893268745,25.14413591836012,76.83232844234878,11.0,22.0,0.0,1.0,19.31882509278504,188.57847562437686,61.71416275551755,10.639630893268745,0,
,,,,,,,,,,2022,0,3.5823008185173966,28.436919067642343,81.90778133508043,6.0,8.0,0.0,1.0,23.292049488358284,124.68012583115932,43.286713298943,3.5823008185173966,0,
,,,,,,,,,,2022,0,8.56333424320733,28.65024528600155,63.179030924854686,5.0,22.0,0.0,0.0,18.10094732928964,142.65423594591047,64.69043274498239,0.0,0,
,,,,,,,,,,2022,0,0.9498002733940057,28.47649369970066,81.67520385726513,9.0,2.0,0.0,1.0,23.25823428063178,54.536734225589655,19.014522097689387,0.9498002733940057,0,
,,,,,,,,,,2022,0,3.740777695072645,29.95690175607253,77.80299687231947,9.0,18.0,0.0,1.0,23.307367336320926,121.07711654695562,46.61896624956526,3.740777695072645,0,
,,,,,,,,,,2022,0,0.6136392618000857,28.43712604970565,78.0690826610813,12.0,20.0,0.0,0.0,22.200603442180586,37.3554345583639,13.606938431560298,0.0,0,
,,,,,,,,,,2022,0,7.071127081850929,26.988731021983533,90.03452021055466,11.0,27.0,0.0,1.0,24.299174486560002,188.01847053250208,56.360381734689035,7.071127081850929,0,
,,,,,,,,,,2022,0,1.6776406923988856,27.30343908048194,55.20757847960577,1.0,15.0,0.0,0.0,15.073567557988419,54.3759352792327,26.892141934629556,0.0,0,
,,,,,,,,,,2022,0,6.875609665603014,25.564714420859985,87.28775454541672,7.0,9.0,0.0,1.0,22.314865173917013,180.1419015332648,52.759706008159725,6.875609665603014,0,
,,,,,,,,,,2022,0,2.461593454166986,34.47674386909555,60.98663526506177,2.0,6.0,0.0,0.0,21.02620603471485,75.72887477625515,42.8107733408846,0.0,0,
,,,,,,,,,,2022,0,1.3532325294211498,26.48938911159371,71.83071662513235,3.0,16.0,0.0,0.0,19.02751802847754,61.47200376542653,22.66935238457586,0.0,0,
,,,,,,,,,,2022,0,5.059959552743844,28.179980895728505,74.90881448358601,2.0,24.0,0.0,0.0,21.109289610691246,134.96344518963573,50.77195965901992,0.0,0,
,,,,,,,,,,2022,0,6.464108669980653,28.271507743904937,95.0,10.0,7.0,0.0,1.0,26.85793235670969,190.96007215213416,56.82872798553375,6.464108669980653,0,
,,,,,,,,,,2022,0,2.136707733064323,25.67864537369616,92.51153223731275,10.0,23.0,0.0,1.0,23.75570829299214,105.75675589321843,29.355153511976813,2.136707733064323,0,
,,,,,,,,,,2022,0,6.284215613643278,32.55034588354594,88.26793141375981,12.0,5.0,0.0,0.0,28.731516979429916,175.27449311706928,64.63553959115919,0.0,0,
,,,,,,,,,,2022,0,2.615685631970168,32.430590944801914,63.39154464933797,5.0,19.0,0.0,0.0,20.558252538818266,81.47597963791073,41.682438597774215,0.0,0,
,,,,,,,,,,2022,0,8.85226092608526,30.85744979776207,95.0,8.0,4.0,0.0,1.0,29.314577307873964,217.3315916263501,70.59261766397711,8.85226092608526,0,
,,,,,,,,,,2022,0,2.176122246047039,27.191216057043718,53.99966304015768,4.0,24.0,0.0,0.0,14.683165047324856,62.405306382148595,31.42382884280414,0.0,0,
,,,,,,,,,,2022,0,2.605826216679055,26.964663276743437,88.5411118961212,10.0,13.0,0.0,1.0,23.874812684273707,113.55848547612548,34.58355398420095,2.605826216679055,0,
,,,,,,,,,,2022,0,10.786134835083915,29.076715430527273,65.30052835274505,11.0,23.0,0.0,1.0,18.987248803758455,161.09142928462188,71.73004209557756,10.786134835083915,0,
,,,,,,,,,,2022,0,0.6455447434229733,27.058433066208792,88.76979322013449,11.0,8.0,0.0,1.0,24.01971508148204,44.21370232536962,13.477033815022345,0.6455447434229733,0,
,,,,,,,,,,2022,0,3.700997623778486,25.199545719623746,84.5145572818437,9.0,3.0,0.0,1.0,21.2972845019758,130.80949747841242,39.00322048987903,3.700997623778486,0,
,,,,,,,,,,2022,0,18.0,29.335845894925086,82.50720729297831,10.0,25.0,0.0,1.0,24.204187183674506,242.9374372156109,86.37760813983722,18.0,0,
,,,,,,,,,,2022,0,4.770511133577165,29.14351040582605,60.628962305910946,3.0,10.0,0.0,0.0,17.66940793856751,106.26806006354582,51.08159857070413,0.0,0,
,,,,,,,,,,2022,0,0.38712427422778095,27.48057292032462,69.84985798076472,3.0,20.0,0.0,0.0,19.195141157147237,22.85716017942192,8.992543080547398,0.0,0,
,,,,,,,,,,2022,0,0.448302881400064,27.32631478259493,85.2365448273678,9.0,10.0,0.0,1.0,23.29200654933416,31.570972184654245,10.12146052679283,0.448302881400064,0,
,,,,,,,,,,2022,0,11.326488281449485,28.05673389313389,74.81444091795306,4.0,11.0,0.0,0.0,20.990488601985966,187.9152068165646,70.47151442202909,0.0,0,
,,,,,,,,,,2022,0,1.4370548265571583,26.50239203463534,69.80209250381539,9.0,13.0,0.0,1.0,18.49922420373996,62.17902496425145,23.608073007895793,1.4370548265571583,0,
,,,,,,,,,,2022,0,2.0502823086596145,28.69525121980532,90.98504099032428,8.0,16.0,0.0,1.0,26.1083860846164,101.46962453785711,32.00192400421926,2.0502823086596145,0,
,,,,,,,,,,2022,0,0.36349926914061914,28.68685817746929,85.50911848080929,1.0,5.0,0.0,0.0,24.529879547393943,26.512477337951672,8.894486235381782,0.0,0,
,,,,,,,,,,2022,0,2.377885868067889,29.768204728061168,74.08039865934447,3.0,2.0,0.0,0.0,22.05240473627754,90.17436756300816,36.23534812741541,0.0,0,
,,,,,,,,,,2022,0,0.183513410564844,33.479440079046995,62.77837959940274,5.0,9.0,0.0,0.0,21.017849980578703,10.577371051481723,5.640866530350804,0.0,0,
,,,,,,,,,,2022,0,18.0,25.0,69.46085189845337,8.0,17.0,0.0,1.0,17.365212974613343,204.52323985591335,73.610974479161,18.0,0,
,,,,,,,,,,2022,0,8.03659506961745,28.89161187189145,63.13748390269235,10.0,14.0,0.0,1.0,18.241436794843818,138.9834353697205,63.59859821960445,8.03659506961745,0,
,,,,,,,,,,2022,0,15.910672667909488,30.367934478756823,93.37538022780974,7.0,13.0,0.0,1.0,28.356174286871315,264.0604341680441,85.87884669045742,15.910672667909488,0,
,,,,,,,,,,2022,0,18.0,28.00833228766052,81.5161701675419,6.0,10.0,0.0,1.0,22.83131980869993,240.0193888736749,82.46882532923358,18.0,0,
,,,,,,,,,,2022,0,0.7219985293765275,29.70405839174076,95.0,7.0,2.0,0.0,1.0,28.218855472153724,51.6311274385346,16.143726571217265,0.7219985293765275,0,
,,,,,,,,,,2022,0,1.2270196089837295,29.611228221622007,69.62307575946907,2.0,2.0,0.0,0.0,20.616247858049178,55.74470379137272,23.708650158113077,0.0,0,
,,,,,,,,,,2022,0,3.048580893457356,30.887033586974212,86.11669499212226,2.0,1.0,0.0,0.0,26.598892506208944,120.42269473998775,43.19139067527144,0.0,0,
,,,,,,,,,,2022,0,4.167711646419627,29.68953338989035,67.77555433853284,5.0,27.0,0.0,0.0,20.122245835521984,111.31660160795553,48.76297940376331,0.0,0,
,,,,,,,,,,2022,0,7.213181762835903,32.82908035837924,76.65326751596368,12.0,17.0,0.0,0.0,25.164562790139126,161.41188186514879,69.129520661916,0.0,0,
,,,,,,,,,,2022,0,4.264816838961937,27.620308126305556,78.37901394166701,8.0,16.0,0.0,1.0,21.648525157048415,130.19117553853405,45.87861218025123,4.264816838961937,0,
,,,,,,,,,,2022,0,0.20383530041213244,29.264856279582332,82.97217578768468,4.0,28.0,0.0,0.0,24.281687996308328,15.392379399299575,5.428997933885275,0.0,0,
,,,,,,,,,,2022,0,1.138910949931174,25.344281755343093,85.78801044236668,9.0,28.0,0.0,1.0,21.74235507881657,65.22434961162816,19.2691762560067,1.138910949931174,0,
,,,,,,,,,,2022,0,3.5610757144675613,29.62390817246228,87.07162437057663,6.0,7.0,0.0,1.0,25.79401804781091,132.13628349834056,44.95601359112855,3.5610757144675613,0,
,,,,,,,,,,2022,0,6.788532301950006,30.329365527686434,73.50039465154141,2.0,3.0,0.0,0.0,22.292203358158087,150.8707639936707,62.25564597712524,0.0,0,
,,,,,,,,,,2022,0,10.547460726002722,32.84898255447203,54.230856671577556,2.0,14.0,0.0,0.0,17.814284647187243,132.67392325749444,80.36390457396065,0.0,0,
,,,,,,,,,,2022,0,15.973951723376706,28.296943909963815,93.84476081068496,7.0,16.0,0.0,1.0,26.55519932903923,265.7383245400904,80.12788779341783,15.973951723376706,0,
,,,,,,,,,,2022,0,18.0,27.240309907036103,63.0941469235105,8.0,15.0,0.0,1.0,17.187041155164945,185.77686555883867,80.20743029485085,18.0,0,
,,,,,,,,,,2022,0,2.765850928962561,29.392759463335484,59.82502673396335,2.0,3.0,0.0,0.0,17.584226206789996,79.32642078931424,38.97403031203261,0.0,0,
,,,,,,,,,,2022,0,5.771760519891074,28.80452352686413,82.49617249822606,3.0,15.0,0.0,0.0,23.762629416013944,157.79546968393973,55.096172116850084,0.0,0,
,,,,,,,,,,2022,0,2.4750586544771633,28.435844898042937,87.24077341886276,7.0,28.0,0.0,1.0,24.807651017240882,108.66809823907343,35.420011375363,2.4750586544771633,0,
,,,,,,,,,,2022,0,4.965125552242967,29.79211588371284,74.8338320978164,8.0,19.0,0.0,1.0,22.294581978804555,133.6479935024902,53.206636603179795,4.965125552242967,0,
,,,,,,,,,,2022,0,5.18146236706567,30.91577641564514,68.65215705068054,3.0,18.0,0.0,0.0,21.224347378305957,125.053671180035,56.31478316556761,0.0,0,
,,,,,,,,,,2022,0,0.7307005078290846,30.879091740970644,67.94461508237534,4.0,14.0,0.0,0.0,20.980680024336056,37.26940453649562,16.93799222231994,0.0,0,
,,,,,,,,,,2022,0,4.207021430026304,25.683635467367008,82.48482288680927,6.0,20.0,0.0,1.0,21.185101226151406,136.10061679972603,42.37820372803357,4.207021430026304,0,
,,,,,,,,,,2022,0,18.0,27.473168287399936,87.316243430562,8.0,1.0,0.0,1.0,23.98853849991409,257.0973506713324,80.8930675866197,18.0,0,
,,,,,,,,,,2022,0,18.0,27.404954956836505,64.72422102193822,1.0,24.0,0.0,0.0,17.737643617225473,190.57651927317883,80.69221759720996,0.0,0,
,,,,,,,,,,2022,0,7.209208446914834,30.158308831647798,77.95207126530262,9.0,6.0,0.0,1.0,23.509026392856143,164.10910515077063,63.49097586359163,7.209208446914834,0,
,,,,,,,,,,2022,0,2.0081490119875993,33.07949152417862,51.45092587956677,5.0,15.0,0.0,0.0,17.019704665442713,56.664188033236265,36.43126913123854,0.0,0,
,,,,,,,,,,2022,0,7.180355425968079,25.278062413720203,63.36346878650989,3.0,3.0,0.0,0.0,16.01705718735209,133.17325810571486,53.127803680966245,0.0,0,
,,,,,,,,,,2022,0,2.2450255486509936,29.484996851953703,66.01694011898927,3.0,9.0,0.0,0.0,19.465092715840147,77.71007334930223,34.70747453516402,0.0,0,
,,,,,,,,,,2022,0,18.0,29.752701765348423,54.14665818207307,4.0,2.0,0.0,0.0,16.11009372481483,159.4315309428974,87.60501481340606,0.0,0,
,,,,,,,,,,2022,0,4.218811769732779,30.117425762979234,90.79678591392667,2.0,28.0,0.0,0.0,27.345654592798052,150.0207823690617,49.76211140543533,0.0,0,
